english,japanese,POS,phrase,unit,part,page,status,level,grade,textbook
saw,seeの過去形,動作,,動作,,,es_word,ES,5,One World Smiles 5
went,goの過去形,動作,,動作,,,es_word,ES,5,One World Smiles 5
fine,元気な,状態・気持ちなど,,状態・気持ちなど,,,es_word,ES,5,One World Smiles 5
good,"よい, じょうずな",状態・気持ちなど,,状態・気持ちなど,,,es_word,ES,5,One World Smiles 5
happy,幸せな,状態・気持ちなど,,状態・気持ちなど,,,es_word,ES,5,One World Smiles 5
sad,悲しい,状態・気持ちなど,,状態・気持ちなど,,,es_word,ES,5,One World Smiles 5
hungry,空腹な,状態・気持ちなど,,状態・気持ちなど,,,es_word,ES,5,One World Smiles 5
sleepy,"眠い, 眠そうな",状態・気持ちなど,,状態・気持ちなど,,,es_word,ES,5,One World Smiles 5
tired,疲れた,状態・気持ちなど,,状態・気持ちなど,,,es_word,ES,5,One World Smiles 5
sick,病気の,状態・気持ちなど,,状態・気持ちなど,,,es_word,ES,5,One World Smiles 5
sunny,晴れた,状態・気持ちなど,,状態・気持ちなど,,,es_word,ES,5,One World Smiles 5
cloudy,曇った,状態・気持ちなど,,状態・気持ちなど,,,es_word,ES,5,One World Smiles 5
rainy,"雨の, 雨降りの",状態・気持ちなど,,状態・気持ちなど,,,es_word,ES,5,One World Smiles 5
snowy,雪の降る,状態・気持ちなど,,状態・気持ちなど,,,es_word,ES,5,One World Smiles 5
hot,"暑い, 熱い",状態・気持ちなど,,状態・気持ちなど,,,es_word,ES,5,One World Smiles 5
cool,すずしい,状態・気持ちなど,,状態・気持ちなど,,,es_word,ES,5,One World Smiles 5
cold,"冷たい, 寒い",状態・気持ちなど,,状態・気持ちなど,,,es_word,ES,5,One World Smiles 5
big,大きい,状態・気持ちなど,,状態・気持ちなど,,,es_word,ES,5,One World Smiles 5
small,小さい,状態・気持ちなど,,状態・気持ちなど,,,es_word,ES,5,One World Smiles 5
long,長い,状態・気持ちなど,,状態・気持ちなど,,,es_word,ES,5,One World Smiles 5
short,短い,状態・気持ちなど,,状態・気持ちなど,,,es_word,ES,5,One World Smiles 5
new,新しい,状態・気持ちなど,,状態・気持ちなど,,,es_word,ES,5,One World Smiles 5
old,"古い, 年老いた",状態・気持ちなど,,状態・気持ちなど,,,es_word,ES,5,One World Smiles 5
beautiful,美しい,状態・気持ちなど,,状態・気持ちなど,,,es_word,ES,5,One World Smiles 5
exciting,わくわくさせるような,状態・気持ちなど,,状態・気持ちなど,,,es_word,ES,5,One World Smiles 5
fantastic,すばらしい,状態・気持ちなど,,状態・気持ちなど,,,es_word,ES,5,One World Smiles 5
fresh,新鮮な,状態・気持ちなど,,状態・気持ちなど,,,es_word,ES,5,One World Smiles 5
fun,おもしろさ,状態・気持ちなど,,状態・気持ちなど,,,es_word,ES,5,One World Smiles 5
nice,"よい, すてきな",状態・気持ちなど,,状態・気持ちなど,,,es_word,ES,5,One World Smiles 5
perfect,完全な,状態・気持ちなど,,状態・気持ちなど,,,es_word,ES,5,One World Smiles 5
wonderful,すばらしい,状態・気持ちなど,,状態・気持ちなど,,,es_word,ES,5,One World Smiles 5
brave,勇敢な,状態・気持ちなど,,状態・気持ちなど,,,es_word,ES,5,One World Smiles 5
cool,かっこいい,状態・気持ちなど,,状態・気持ちなど,,,es_word,ES,5,One World Smiles 5
cute,かわいい,状態・気持ちなど,,状態・気持ちなど,,,es_word,ES,5,One World Smiles 5
funny,おもしろい,状態・気持ちなど,,状態・気持ちなど,,,es_word,ES,5,One World Smiles 5
great,すばらしい,状態・気持ちなど,,状態・気持ちなど,,,es_word,ES,5,One World Smiles 5
kind,親切な,状態・気持ちなど,,状態・気持ちなど,,,es_word,ES,5,One World Smiles 5
smart,賢い,状態・気持ちなど,,状態・気持ちなど,,,es_word,ES,5,One World Smiles 5
strong,強い,状態・気持ちなど,,状態・気持ちなど,,,es_word,ES,5,One World Smiles 5
bitter,苦い,状態・気持ちなど,,状態・気持ちなど,,,es_word,ES,5,One World Smiles 5
delicious,おいしい,状態・気持ちなど,,状態・気持ちなど,,,es_word,ES,5,One World Smiles 5
salty,塩辛い,状態・気持ちなど,,状態・気持ちなど,,,es_word,ES,5,One World Smiles 5
sour,すっぱい,状態・気持ちなど,,状態・気持ちなど,,,es_word,ES,5,One World Smiles 5
sweet,甘い,状態・気持ちなど,,状態・気持ちなど,,,es_word,ES,5,One World Smiles 5
up,上に［へ］,状態・気持ちなど,,状態・気持ちなど,,,es_word,ES,5,One World Smiles 5
down,下に［へ］,状態・気持ちなど,,状態・気持ちなど,,,es_word,ES,5,One World Smiles 5
left,左（へ) ,状態・気持ちなど,,状態・気持ちなど,,,es_word,ES,5,One World Smiles 5
right,"右（へ) , 正しい",状態・気持ちなど,,状態・気持ちなど,,,es_word,ES,5,One World Smiles 5
straight,まっすぐ,状態・気持ちなど,,状態・気持ちなど,,,es_word,ES,5,One World Smiles 5
near,~の近くに,状態・気持ちなど,,状態・気持ちなど,,,es_word,ES,5,One World Smiles 5
far,遠くに［へ］,状態・気持ちなど,,状態・気持ちなど,,,es_word,ES,5,One World Smiles 5
in,~（の中) に,状態・気持ちなど,,状態・気持ちなど,,,es_word,ES,5,One World Smiles 5
on,~（の上) に,状態・気持ちなど,,状態・気持ちなど,,,es_word,ES,5,One World Smiles 5
under,~の（真) 下の［に］,状態・気持ちなど,,状態・気持ちなど,,,es_word,ES,5,One World Smiles 5
by,~のそばに,状態・気持ちなど,,状態・気持ちなど,,,es_word,ES,5,One World Smiles 5
at,~に,状態・気持ちなど,,状態・気持ちなど,,,es_word,ES,5,One World Smiles 5
corner,かど,状態・気持ちなど,,状態・気持ちなど,,,es_word,ES,5,One World Smiles 5
here,ここに［で］,状態・気持ちなど,,状態・気持ちなど,,,es_word,ES,5,One World Smiles 5
from,"~出身の, ~から",状態・気持ちなど,,状態・気持ちなど,,,es_word,ES,5,One World Smiles 5
always,いつでも,状態・気持ちなど,,状態・気持ちなど,,,es_word,ES,5,One World Smiles 5
sometimes,ときどき,状態・気持ちなど,,状態・気持ちなど,,,es_word,ES,5,One World Smiles 5
usually,ふつうは ,状態・気持ちなど,,状態・気持ちなど,,,es_word,ES,5,One World Smiles 5
never,決して~しない,状態・気持ちなど,,状態・気持ちなど,,,es_word,ES,5,One World Smiles 5
again,"もう一度, 再び",状態・気持ちなど,,状態・気持ちなど,,,es_word,ES,5,One World Smiles 5
around,~の周りに［の］,状態・気持ちなど,,状態・気持ちなど,,,es_word,ES,5,One World Smiles 5
best,最もよい,状態・気持ちなど,,状態・気持ちなど,,,es_word,ES,5,One World Smiles 5
fast,速く,状態・気持ちなど,,状態・気持ちなど,,,es_word,ES,5,One World Smiles 5
favorite,お気に入りの,状態・気持ちなど,,状態・気持ちなど,,,es_word,ES,5,One World Smiles 5
hard,一生懸命に,状態・気持ちなど,,状態・気持ちなど,,,es_word,ES,5,One World Smiles 5
high,高い,状態・気持ちなど,,状態・気持ちなど,,,es_word,ES,5,One World Smiles 5
many,たくさんの,状態・気持ちなど,,状態・気持ちなど,,,es_word,ES,5,One World Smiles 5
original,"最初の, 独自の",状態・気持ちなど,,状態・気持ちなど,,,es_word,ES,5,One World Smiles 5
really,本当に,状態・気持ちなど,,状態・気持ちなど,,,es_word,ES,5,One World Smiles 5
very,"とても, 非常に",状態・気持ちなど,,状態・気持ちなど,,,es_word,ES,5,One World Smiles 5
well,じょうずに,状態・気持ちなど,,状態・気持ちなど,,,es_word,ES,5,One World Smiles 5
food,食べもの,飲食物,,飲食物,,,es_word,ES,5,One World Smiles 5
bacon,ベーコン,飲食物,,飲食物,,,es_word,ES,5,One World Smiles 5
beef,牛肉,飲食物,,飲食物,,,es_word,ES,5,One World Smiles 5
bread,パン,飲食物,,飲食物,,,es_word,ES,5,One World Smiles 5
egg,卵,飲食物,,飲食物,,,es_word,ES,5,One World Smiles 5
jam,ジャム,飲食物,,飲食物,,,es_word,ES,5,One World Smiles 5
macaroni,マカロニ,飲食物,,飲食物,,,es_word,ES,5,One World Smiles 5
mushroom,キノコ,飲食物,,飲食物,,,es_word,ES,5,One World Smiles 5
noodle,麺類,飲食物,,飲食物,,,es_word,ES,5,One World Smiles 5
pork,豚肉,飲食物,,飲食物,,,es_word,ES,5,One World Smiles 5
rice,"米, ごはん",飲食物,,飲食物,,,es_word,ES,5,One World Smiles 5
sausage,ソーセージ,飲食物,,飲食物,,,es_word,ES,5,One World Smiles 5
topping,トッピング,飲食物,,飲食物,,,es_word,ES,5,One World Smiles 5
tuna,ツナ（マグロ肉) ,飲食物,,飲食物,,,es_word,ES,5,One World Smiles 5
breakfast,朝食,飲食物,,飲食物,,,es_word,ES,5,One World Smiles 5
lunch,昼食,飲食物,,飲食物,,,es_word,ES,5,One World Smiles 5
snack,軽食,飲食物,,飲食物,,,es_word,ES,5,One World Smiles 5
dinner,夕食,飲食物,,飲食物,,,es_word,ES,5,One World Smiles 5
drink,飲みもの,飲食物,,飲食物,,,es_word,ES,5,One World Smiles 5
coffee,コーヒー,飲食物,,飲食物,,,es_word,ES,5,One World Smiles 5
juice,ジュース,飲食物,,飲食物,,,es_word,ES,5,One World Smiles 5
milk,牛乳,飲食物,,飲食物,,,es_word,ES,5,One World Smiles 5
tea,"お茶, 紅茶",飲食物,,飲食物,,,es_word,ES,5,One World Smiles 5
water,水,飲食物,,飲食物,,,es_word,ES,5,One World Smiles 5
fruit,くだもの,飲食物,,飲食物,,,es_word,ES,5,One World Smiles 5
apple,リンゴ,飲食物,,飲食物,,,es_word,ES,5,One World Smiles 5
banana,バナナ,飲食物,,飲食物,,,es_word,ES,5,One World Smiles 5
cherry,サクランボ,飲食物,,飲食物,,,es_word,ES,5,One World Smiles 5
grape,ブドウ,飲食物,,飲食物,,,es_word,ES,5,One World Smiles 5
kiwi fruit,キウイ・フルーツ,飲食物,,飲食物,,,es_word,ES,5,One World Smiles 5
lemon,レモン,飲食物,,飲食物,,,es_word,ES,5,One World Smiles 5
melon,メロン,飲食物,,飲食物,,,es_word,ES,5,One World Smiles 5
orange,オレンジ,飲食物,,飲食物,,,es_word,ES,5,One World Smiles 5
peach,モモ,飲食物,,飲食物,,,es_word,ES,5,One World Smiles 5
pineapple,パイナップル,飲食物,,飲食物,,,es_word,ES,5,One World Smiles 5
strawberry,イチゴ,飲食物,,飲食物,,,es_word,ES,5,One World Smiles 5
vegetable,野菜,飲食物,,飲食物,,,es_word,ES,5,One World Smiles 5
cabbage,キャベツ,飲食物,,飲食物,,,es_word,ES,5,One World Smiles 5
carrot,ニンジン,飲食物,,飲食物,,,es_word,ES,5,One World Smiles 5
corn,トウモロコシ,飲食物,,飲食物,,,es_word,ES,5,One World Smiles 5
cucumber,キュウリ,飲食物,,飲食物,,,es_word,ES,5,One World Smiles 5
green pepper,ピーマン,飲食物,,飲食物,,,es_word,ES,5,One World Smiles 5
onion,タマネギ,飲食物,,飲食物,,,es_word,ES,5,One World Smiles 5
potato,ジャガイモ,飲食物,,飲食物,,,es_word,ES,5,One World Smiles 5
tomato,トマト,飲食物,,飲食物,,,es_word,ES,5,One World Smiles 5
watermelon,スイカ,飲食物,,飲食物,,,es_word,ES,5,One World Smiles 5
menu,メニュー,飲食物,,飲食物,,,es_word,ES,5,One World Smiles 5
curry and rice,カレーライス,飲食物,,飲食物,,,es_word,ES,5,One World Smiles 5
fried chicken,フライド・チキン,飲食物,,飲食物,,,es_word,ES,5,One World Smiles 5
hamburger,ハンバーガー,飲食物,,飲食物,,,es_word,ES,5,One World Smiles 5
omelet,オムレツ,飲食物,,飲食物,,,es_word,ES,5,One World Smiles 5
pizza,ピザ,飲食物,,飲食物,,,es_word,ES,5,One World Smiles 5
rice ball,おにぎり,飲食物,,飲食物,,,es_word,ES,5,One World Smiles 5
rice omelet,オムライス,飲食物,,飲食物,,,es_word,ES,5,One World Smiles 5
salad,サラダ,飲食物,,飲食物,,,es_word,ES,5,One World Smiles 5
sandwich,サンドイッチ,飲食物,,飲食物,,,es_word,ES,5,One World Smiles 5
soup,スープ,飲食物,,飲食物,,,es_word,ES,5,One World Smiles 5
spaghetti,スパゲッティ,飲食物,,飲食物,,,es_word,ES,5,One World Smiles 5
steak,ステーキ,飲食物,,飲食物,,,es_word,ES,5,One World Smiles 5
dessert,デザート,飲食物,,飲食物,,,es_word,ES,5,One World Smiles 5
cake,ケーキ,飲食物,,飲食物,,,es_word,ES,5,One World Smiles 5
candy,アメ,飲食物,,飲食物,,,es_word,ES,5,One World Smiles 5
chocolate,チョコレート,飲食物,,飲食物,,,es_word,ES,5,One World Smiles 5
donut,ドーナツ,飲食物,,飲食物,,,es_word,ES,5,One World Smiles 5
ice cream,アイス・クリーム,飲食物,,飲食物,,,es_word,ES,5,One World Smiles 5
pie,パイ,飲食物,,飲食物,,,es_word,ES,5,One World Smiles 5
pudding,プリン,飲食物,,飲食物,,,es_word,ES,5,One World Smiles 5
shaved ice,かき氷,飲食物,,飲食物,,,es_word,ES,5,One World Smiles 5
class,"授業, クラス",学校生活,,学校生活,,,es_word,ES,5,One World Smiles 5
classroom,教室,学校生活,,学校生活,,,es_word,ES,5,One World Smiles 5
gym,体育館,学校生活,,学校生活,,,es_word,ES,5,One World Smiles 5
homework,宿題,学校生活,,学校生活,,,es_word,ES,5,One World Smiles 5
junior high school,中学校,学校生活,,学校生活,,,es_word,ES,5,One World Smiles 5
radio exercise,ラジオ体操,学校生活,,学校生活,,,es_word,ES,5,One World Smiles 5
restroom,"トイレ, 洗面所",学校生活,,学校生活,,,es_word,ES,5,One World Smiles 5
school ground,校庭,学校生活,,学校生活,,,es_word,ES,5,One World Smiles 5
chorus contest,合唱コンクール,学校生活,,学校生活,,,es_word,ES,5,One World Smiles 5
culture festival,文化祭,学校生活,,学校生活,,,es_word,ES,5,One World Smiles 5
field trip,校外見学,学校生活,,学校生活,,,es_word,ES,5,One World Smiles 5
school trip,修学旅行,学校生活,,学校生活,,,es_word,ES,5,One World Smiles 5
subject,教科,学校生活,,学校生活,,,es_word,ES,5,One World Smiles 5
arts and crafts,図工,学校生活,,学校生活,,,es_word,ES,5,One World Smiles 5
calligraphy,書道,学校生活,,学校生活,,,es_word,ES,5,One World Smiles 5
English,英語（の) ,学校生活,,学校生活,,,es_word,ES,5,One World Smiles 5
home economics,家庭科,学校生活,,学校生活,,,es_word,ES,5,One World Smiles 5
Japanese,"国語, 日本語（の) ",学校生活,,学校生活,,,es_word,ES,5,One World Smiles 5
math,"算数, 数学",学校生活,,学校生活,,,es_word,ES,5,One World Smiles 5
moral education,道徳,学校生活,,学校生活,,,es_word,ES,5,One World Smiles 5
music,音楽,学校生活,,学校生活,,,es_word,ES,5,One World Smiles 5
P.E.,体育,学校生活,,学校生活,,,es_word,ES,5,One World Smiles 5
science,"理科, 科学",学校生活,,学校生活,,,es_word,ES,5,One World Smiles 5
social studies,社会,学校生活,,学校生活,,,es_word,ES,5,One World Smiles 5
brass band,吹奏楽団,学校生活,,学校生活,,,es_word,ES,5,One World Smiles 5
club,"~部, クラブ",学校生活,,学校生活,,,es_word,ES,5,One World Smiles 5
team,チーム,学校生活,,学校生活,,,es_word,ES,5,One World Smiles 5
chair,いす,学校生活,,学校生活,,,es_word,ES,5,One World Smiles 5
desk,机,学校生活,,学校生活,,,es_word,ES,5,One World Smiles 5
eraser,消しゴム,学校生活,,学校生活,,,es_word,ES,5,One World Smiles 5
glue,のり,学校生活,,学校生活,,,es_word,ES,5,One World Smiles 5
magnet,磁石,学校生活,,学校生活,,,es_word,ES,5,One World Smiles 5
marker,マーカー,学校生活,,学校生活,,,es_word,ES,5,One World Smiles 5
notebook,ノート,学校生活,,学校生活,,,es_word,ES,5,One World Smiles 5
pen,ペン,学校生活,,学校生活,,,es_word,ES,5,One World Smiles 5
pencil,鉛筆,学校生活,,学校生活,,,es_word,ES,5,One World Smiles 5
pencil case,筆入れ,学校生活,,学校生活,,,es_word,ES,5,One World Smiles 5
pencil sharpener,鉛筆削り,学校生活,,学校生活,,,es_word,ES,5,One World Smiles 5
ruler,定規,学校生活,,学校生活,,,es_word,ES,5,One World Smiles 5
scissors,はさみ,学校生活,,学校生活,,,es_word,ES,5,One World Smiles 5
stapler,ホッチキス,学校生活,,学校生活,,,es_word,ES,5,One World Smiles 5
activity,活動,学校生活,,学校生活,,,es_word,ES,5,One World Smiles 5
alphabet,アルファベット,学校生活,,学校生活,,,es_word,ES,5,One World Smiles 5
hint,ヒント,学校生活,,学校生活,,,es_word,ES,5,One World Smiles 5
memory,"思い出, 記憶",学校生活,,学校生活,,,es_word,ES,5,One World Smiles 5
name,名前,学校生活,,学校生活,,,es_word,ES,5,One World Smiles 5
question,"質問, 問い",学校生活,,学校生活,,,es_word,ES,5,One World Smiles 5
student,"生徒, 学生",学校生活,,学校生活,,,es_word,ES,5,One World Smiles 5
word,"語, ことば",学校生活,,学校生活,,,es_word,ES,5,One World Smiles 5
place,場所,"町, 施設, 仕事など",,"町, 施設, 仕事など",,,es_word,ES,5,One World Smiles 5
amusement park,遊園地,"町, 施設, 仕事など",,"町, 施設, 仕事など",,,es_word,ES,5,One World Smiles 5
aquarium,水族館,"町, 施設, 仕事など",,"町, 施設, 仕事など",,,es_word,ES,5,One World Smiles 5
bookstore,書店,"町, 施設, 仕事など",,"町, 施設, 仕事など",,,es_word,ES,5,One World Smiles 5
castle,城,"町, 施設, 仕事など",,"町, 施設, 仕事など",,,es_word,ES,5,One World Smiles 5
city,"都市, 市","町, 施設, 仕事など",,"町, 施設, 仕事など",,,es_word,ES,5,One World Smiles 5
city hall,市役所,"町, 施設, 仕事など",,"町, 施設, 仕事など",,,es_word,ES,5,One World Smiles 5
convenience store,コンビニエンス・ストア,"町, 施設, 仕事など",,"町, 施設, 仕事など",,,es_word,ES,5,One World Smiles 5
department store,デパート,"町, 施設, 仕事など",,"町, 施設, 仕事など",,,es_word,ES,5,One World Smiles 5
factory,工場,"町, 施設, 仕事など",,"町, 施設, 仕事など",,,es_word,ES,5,One World Smiles 5
hospital,病院,"町, 施設, 仕事など",,"町, 施設, 仕事など",,,es_word,ES,5,One World Smiles 5
library,図書館,"町, 施設, 仕事など",,"町, 施設, 仕事など",,,es_word,ES,5,One World Smiles 5
movie theater,映画館,"町, 施設, 仕事など",,"町, 施設, 仕事など",,,es_word,ES,5,One World Smiles 5
museum,"博物館, 美術館","町, 施設, 仕事など",,"町, 施設, 仕事など",,,es_word,ES,5,One World Smiles 5
music hall,ミュージック・ホール,"町, 施設, 仕事など",,"町, 施設, 仕事など",,,es_word,ES,5,One World Smiles 5
office,事務所,"町, 施設, 仕事など",,"町, 施設, 仕事など",,,es_word,ES,5,One World Smiles 5
park,公園,"町, 施設, 仕事など",,"町, 施設, 仕事など",,,es_word,ES,5,One World Smiles 5
police box,交番,"町, 施設, 仕事など",,"町, 施設, 仕事など",,,es_word,ES,5,One World Smiles 5
police station,警察署,"町, 施設, 仕事など",,"町, 施設, 仕事など",,,es_word,ES,5,One World Smiles 5
post office,郵便局,"町, 施設, 仕事など",,"町, 施設, 仕事など",,,es_word,ES,5,One World Smiles 5
restaurant,レストラン,"町, 施設, 仕事など",,"町, 施設, 仕事など",,,es_word,ES,5,One World Smiles 5
school,学校,"町, 施設, 仕事など",,"町, 施設, 仕事など",,,es_word,ES,5,One World Smiles 5
shop,店,"町, 施設, 仕事など",,"町, 施設, 仕事など",,,es_word,ES,5,One World Smiles 5
shopping mall,ショッピング・モール,"町, 施設, 仕事など",,"町, 施設, 仕事など",,,es_word,ES,5,One World Smiles 5
shrine,神社,"町, 施設, 仕事など",,"町, 施設, 仕事など",,,es_word,ES,5,One World Smiles 5
stadium,競技場,"町, 施設, 仕事など",,"町, 施設, 仕事など",,,es_word,ES,5,One World Smiles 5
stage,ステージ,"町, 施設, 仕事など",,"町, 施設, 仕事など",,,es_word,ES,5,One World Smiles 5
station,駅,"町, 施設, 仕事など",,"町, 施設, 仕事など",,,es_word,ES,5,One World Smiles 5
supermarket,スーパーマーケット,"町, 施設, 仕事など",,"町, 施設, 仕事など",,,es_word,ES,5,One World Smiles 5
temple,寺,"町, 施設, 仕事など",,"町, 施設, 仕事など",,,es_word,ES,5,One World Smiles 5
town,町,"町, 施設, 仕事など",,"町, 施設, 仕事など",,,es_word,ES,5,One World Smiles 5
zoo,動物園,"町, 施設, 仕事など",,"町, 施設, 仕事など",,,es_word,ES,5,One World Smiles 5
bicycle,自転車,"町, 施設, 仕事など",,"町, 施設, 仕事など",,,es_word,ES,5,One World Smiles 5
bus,バス,"町, 施設, 仕事など",,"町, 施設, 仕事など",,,es_word,ES,5,One World Smiles 5
car,車,"町, 施設, 仕事など",,"町, 施設, 仕事など",,,es_word,ES,5,One World Smiles 5
taxi,タクシー,"町, 施設, 仕事など",,"町, 施設, 仕事など",,,es_word,ES,5,One World Smiles 5
train,"列車, 電車","町, 施設, 仕事など",,"町, 施設, 仕事など",,,es_word,ES,5,One World Smiles 5
unicycle,一輪車,"町, 施設, 仕事など",,"町, 施設, 仕事など",,,es_word,ES,5,One World Smiles 5
flower,花,"町, 施設, 仕事など",,"町, 施設, 仕事など",,,es_word,ES,5,One World Smiles 5
lake,湖,"町, 施設, 仕事など",,"町, 施設, 仕事など",,,es_word,ES,5,One World Smiles 5
moon,（天体の) 月,"町, 施設, 仕事など",,"町, 施設, 仕事など",,,es_word,ES,5,One World Smiles 5
mountain,山,"町, 施設, 仕事など",,"町, 施設, 仕事など",,,es_word,ES,5,One World Smiles 5
rainbow,虹,"町, 施設, 仕事など",,"町, 施設, 仕事など",,,es_word,ES,5,One World Smiles 5
river,川,"町, 施設, 仕事など",,"町, 施設, 仕事など",,,es_word,ES,5,One World Smiles 5
sea,海,"町, 施設, 仕事など",,"町, 施設, 仕事など",,,es_word,ES,5,One World Smiles 5
sun,太陽,"町, 施設, 仕事など",,"町, 施設, 仕事など",,,es_word,ES,5,One World Smiles 5
tree,木,"町, 施設, 仕事など",,"町, 施設, 仕事など",,,es_word,ES,5,One World Smiles 5
job,"職, 仕事","町, 施設, 仕事など",,"町, 施設, 仕事など",,,es_word,ES,5,One World Smiles 5
artist,芸術家,"町, 施設, 仕事など",,"町, 施設, 仕事など",,,es_word,ES,5,One World Smiles 5
comedian,コメディアン,"町, 施設, 仕事など",,"町, 施設, 仕事など",,,es_word,ES,5,One World Smiles 5
cook,料理人,"町, 施設, 仕事など",,"町, 施設, 仕事など",,,es_word,ES,5,One World Smiles 5
designer,デザイナー,"町, 施設, 仕事など",,"町, 施設, 仕事など",,,es_word,ES,5,One World Smiles 5
doctor,医者,"町, 施設, 仕事など",,"町, 施設, 仕事など",,,es_word,ES,5,One World Smiles 5
flight attendant,客室乗務員,"町, 施設, 仕事など",,"町, 施設, 仕事など",,,es_word,ES,5,One World Smiles 5
game designer,ゲーム・デザイナー,"町, 施設, 仕事など",,"町, 施設, 仕事など",,,es_word,ES,5,One World Smiles 5
king,王,"町, 施設, 仕事など",,"町, 施設, 仕事など",,,es_word,ES,5,One World Smiles 5
