english,japanese,POS,phrase,unit,part,page,status,level,grade,textbook
bad,悪い，嫌な,形,,Unit7-2,,108,important,JHS,1,Here We Go English Course 1
bad,残念です。気の毒です。,表,That’s too bad.,Unit7-2,,108,,JHS,1,Here We Go English Course 1
bad,なかなかいいですよ。,表,Not bad.,Unit7-2,,98,,JHS,1,Here We Go English Course 1
badminton,バドミントン,名,,Unit3-2,,53,es_word,JHS,1,Here We Go English Course 1
bag,かばん，袋,名,,SL,,24,"es_word,important",JHS,1,Here We Go English Course 1
bake,(パン・ケーキなど)を焼く,動,,Unit7-1,,107,important,JHS,1,Here We Go English Course 1
ball,ボール,名,,Unit6-2,,88,"es_word,important",JHS,1,Here We Go English Course 1
ball-game tournament,球技大会,名,,AW,,147,,JHS,1,Here We Go English Course 1
balloon,ゴム風船,名,,Unit3-3,,54,,JHS,1,Here We Go English Course 1
banana,バナナ,名,,LBF7,,18,"es_word,important",JHS,1,Here We Go English Course 1
barbecue,バーベキュー,名,,AW,,150,,JHS,1,Here We Go English Course 1
baseball,野球,名,,Unit1-3,,35,"es_word,important",JHS,1,Here We Go English Course 1
basketball,バスケットボール,名,,Unit1-3,,35,"es_word,important",JHS,1,Here We Go English Course 1
bath,入浴,名,,Unit5-3,,79,"es_word,important",JHS,1,Here We Go English Course 1
bath,入浴する,連,take a bath,Unit5-3,,79,,JHS,1,Here We Go English Course 1
be,〔am，is，areの原形〕～である，～になる，(～に)ある，(～に)いる,動,,YCDI1,,61,"es_word,important",JHS,1,Here We Go English Course 1
be,～の助け［支え］となる,連,be there for ～,Unit8-Goal,,109,,JHS,1,Here We Go English Course 1
beach,浜辺，ビーチ,名,,Unit3-0,,48,"es_word,important",JHS,1,Here We Go English Course 1
bean,豆,名,,AW,,148,,JHS,1,Here We Go English Course 1
bear,クマ,名,,SL,,25,"es_word,important",JHS,1,Here We Go English Course 1
beautiful,美しい，きれいな,形,,Unit1-2,,32,"es_word,important",JHS,1,Here We Go English Course 1
bed,ベッド,名,,SL,,21,"es_word,important",JHS,1,Here We Go English Course 1
bed,就寝する,連,go to bed,Unit5-3,,79,,JHS,1,Here We Go English Course 1
bed,(ベッドで)寝ている,連,in bed,Unit6-2,,88,,JHS,1,Here We Go English Course 1
bee,ハチ,名,,AW,,150,,JHS,1,Here We Go English Course 1
beef,牛肉,名,,AW,,148,,JHS,1,Here We Go English Course 1
before,〔時〕～よりも前に,前,,Unit5-3,,79,important,JHS,1,Here We Go English Course 1
before,～する前に,接,,Unit1-3,,15,important,JHS,1,Here We Go English Course 1
before,(今より)前に，以前に，今までに,副,,Unit2-3,,27,important,JHS,1,Here We Go English Course 1
behind,～の後ろに，～の裏側に,前,,Unit5-0,,73,important,JHS,1,Here We Go English Course 1
bell,鐘，鈴，ベル,名,,Unit7-1,,106,important,JHS,1,Here We Go English Course 1
belt,ベルト,名,,AW,,146,,JHS,1,Here We Go English Course 1
best,最もよい〔goodの最上級〕,形,,Unit7-Goal,,114,"es_word,important",JHS,1,Here We Go English Course 1
best,全力を尽くしましょう。,表,Let’s give it our best shot!,Unit8-3,,112,,JHS,1,Here We Go English Course 1
best,最もよいもの,名,,Unit2-1,,20,"es_word,important",JHS,1,Here We Go English Course 1
best,最善を尽くす，がんばる,連,do one’s best,Unit2-1,,20,,JHS,1,Here We Go English Course 1
best,最高の状態で,連,at one’s best,LR2,,88,,JHS,1,Here We Go English Course 1
best,最善を尽くす，がんばる,連,do the best,LR3,,101,,JHS,1,Here We Go English Course 1
best,最もよく，いちばん,副,,Unit6-0,,75,"es_word,important",JHS,1,Here We Go English Course 1
between, ～の間に［で・を・の］,前,,Unit5-0,,73,important,JHS,1,Here We Go English Course 1
between,～と…の間に,連,between ～ and ...,Unit5-0,,73,,JHS,1,Here We Go English Course 1
bicycle,自転車,名,,AW,,147,es_word,JHS,1,Here We Go English Course 1
big,大きい,形,,SL,,20,"es_word,important",JHS,1,Here We Go English Course 1
bird,鳥,名,,Unit3-2,,53,"es_word,important",JHS,1,Here We Go English Course 1
birthday,誕生日,名,,LBF5,,14,"es_word,important",JHS,1,Here We Go English Course 1
bit,少し，ちょっと,名,,Unit6-3,,90,important,JHS,1,Here We Go English Course 1
bit,〔副詞的に用いて〕少し，ちょっと,連,a little bit,Unit6-3,,90,,JHS,1,Here We Go English Course 1
black,黒(い),名形,,LBF2,,8,"es_word,important",JHS,1,Here We Go English Course 1
blackboard,黒板,名,,Unit5-3,,78,,JHS,1,Here We Go English Course 1
blue,青(い),名形,,LBF2,,9,"es_word,important",JHS,1,Here We Go English Course 1
book,本，書物,名,,Unit1-Goal,,36,"es_word,important",JHS,1,Here We Go English Course 1
bookstore,書店，本屋,名,,AW,,149,"es_word,important",JHS,1,Here We Go English Course 1
bored,退屈した，うんざりした,形,,AW,,145,important,JHS,1,Here We Go English Course 1
bored,退屈する，飽きる,連,get bored,Unit8-1,,104,,JHS,1,Here We Go English Course 1
boring,退屈な，うんざりさせる,形,,Unit3-1,,50,important,JHS,1,Here We Go English Course 1
bottled,瓶［ボトル］入りの,形,,DL3,,95,,JHS,1,Here We Go English Course 1
bought,buyの過去形，過去分詞,動,,Unit7-1,,106,important,JHS,1,Here We Go English Course 1
box,箱,名,,LBF7,,19,"es_word,important",JHS,1,Here We Go English Course 1
brass band,ブラスバンド，吹奏楽部,名,,Unit2-0,,39,es_word,JHS,1,Here We Go English Course 1
brave,勇敢な，勇ましい,形,,Unit4-3,,69,"es_word,important",JHS,1,Here We Go English Course 1
Brazil,ブラジル,名,,LBF3,,11,es_word,JHS,1,Here We Go English Course 1
bread,パン,名,,AW,,148,"es_word,important",JHS,1,Here We Go English Course 1
break,休憩，小休止,名,,Unit5-Goal,,81,important,JHS,1,Here We Go English Course 1
break,➀壊れる,動,,Unit5-1,,66,important,JHS,1,Here We Go English Course 1
break,分解される,連,break down,Unit5-1,,66,,JHS,1,Here We Go English Course 1
break,②～を壊す，破壊する,動,,LR3,,99,important,JHS,1,Here We Go English Course 1
breakfast,朝食,名,,DL3,,95,"es_word,important",JHS,1,Here We Go English Course 1
bring,(物)を持ってくる,動,,Unit5-Goal,,80,important,JHS,1,Here We Go English Course 1
bring,～を育てる,連,bring up ～,Unit3-Goal,,38,,JHS,1,Here We Go English Course 1
bring,～を(元の状態に)戻す［回復させる］,連,bring ～ back,LR3,,99,,JHS,1,Here We Go English Course 1
brother,兄弟，兄，弟,名,,Unit4-3,,69,"es_word,important",JHS,1,Here We Go English Course 1
brown,茶色(の),名形,,LBF2,,9,"es_word,important",JHS,1,Here We Go English Course 1
brush,～を磨く,動,,AW,,146,es_word,JHS,1,Here We Go English Course 1
bug,(小さな)昆虫,名,,SL,,21,,JHS,1,Here We Go English Course 1
building,建物，建造物,名,,Unit7-4,,112,important,JHS,1,Here We Go English Course 1
bulldog,ブルドッグ,名,,Let's Talk!,,とじ込み6,,JHS,1,Here We Go English Course 1
bus,バス,名,,WT1,,57,"es_word,important",JHS,1,Here We Go English Course 1
busy,忙しい,形,,AW,,145,"es_word,important",JHS,1,Here We Go English Course 1
but,しかし，だが，けれども,接,,Unit1-3,,34,important,JHS,1,Here We Go English Course 1
butterfly,チョウ,名,,AW,,150,,JHS,1,Here We Go English Course 1
buy,～を買う,動,,Unit7-1,,106,"es_word,important",JHS,1,Here We Go English Course 1
by,➀〔場所〕～の(すぐ)そばに,前,,SL,,25,"es_word,important",JHS,1,Here We Go English Course 1
by,②〔手段・方法〕～によって，～を使って,前,,WT1,,57,"es_word,important",JHS,1,Here We Go English Course 1
by,③〔動作主〕～によって,前,,DL4,,117,"es_word,important",JHS,1,Here We Go English Course 1
by,一人で，自力で,連,by oneself,DL4,,117,,JHS,1,Here We Go English Course 1
by,ところで,連,by the way,Unit7-2,,108,,JHS,1,Here We Go English Course 1
by,(人の家などに)立ち寄って,副,,Unit1-3,,14,"es_word,important",JHS,1,Here We Go English Course 1
by,(ちょっと)立ち寄る,連,come by,Unit1-3,,14,,JHS,1,Here We Go English Course 1
cabbage,キャベツ,名,,AW,,149,es_word,JHS,1,Here We Go English Course 1
cafe,カフェ，喫茶店,名,,AW,,149,important,JHS,1,Here We Go English Course 1
cafeteria,カフェテリア(セルフサービスの食堂),名,,Unit5-1,,74,important,JHS,1,Here We Go English Course 1
cake,ケーキ,名,,SL,,24,"es_word,important",JHS,1,Here We Go English Course 1
call,～をよぶ,動,,Unit1-1,,30,important,JHS,1,Here We Go English Course 1
call,私を～とよんでください。,表,Call me ～ .,Unit1-1,,30,,JHS,1,Here We Go English Course 1
call,電話をかけること，通話,名,,Unit6-2,,88,important,JHS,1,Here We Go English Course 1
calligraphy,書道，書写〔教科〕,名,,Unit7-0,,105,es_word,JHS,1,Here We Go English Course 1
came,comeの過去形,動,,AW,,148,important,JHS,1,Here We Go English Course 1
camping,キャンプ(すること),名,,Unit3-0,,48,important,JHS,1,Here We Go English Course 1
can,缶，容器,名,,SL,,21,important,JHS,1,Here We Go English Course 1
can,➀～できる,助,,Unit1-0,,28,"es_word,important",JHS,1,Here We Go English Course 1
can,②～してもよい,助,,DL3,,95,important,JHS,1,Here We Go English Course 1
can,〔許可〕～してもいいですか。,表,Can I ～?,DL3,,95,,JHS,1,Here We Go English Course 1
can,～してくれませんか。,表,Can you ～?,Unit1-2,,12,,JHS,1,Here We Go English Course 1
Canada,カナダ,名,,Unit1-1,,31,es_word,JHS,1,Here We Go English Course 1
candy,キャンディー,名,,DL5,,129,important,JHS,1,Here We Go English Course 1
cannot,canの否定形,助,,Unit1-3,,34,important,JHS,1,Here We Go English Course 1
can’t,cannotの短縮形,縮,,Unit1-3,,34,es_word,JHS,1,Here We Go English Course 1
cap,(つばのある縁なしの)帽子,名,,SL,,20,"es_word,important",JHS,1,Here We Go English Course 1
Cape Town,ケープタウン,名,,WT2,,97,,JHS,1,Here We Go English Course 1
car,車，自動車,名,,WT1,,57,"es_word,important",JHS,1,Here We Go English Course 1
card,➀グリーティングカード，挨拶状,名,,Unit7-1,,107,"es_word,important",JHS,1,Here We Go English Course 1
card,②(トランプの)カード,名,,AW,,150,"es_word,important",JHS,1,Here We Go English Course 1
care,世話,名,,Unit7-Goal,,115,important,JHS,1,Here We Go English Course 1
care,じゃあ，また。,表,Take care.,Unit7-Goal,,115,,JHS,1,Here We Go English Course 1
care,～の世話をする,連,take care of ～,LR1,,42,,JHS,1,Here We Go English Course 1
carrot,ニンジン,名,,LR1,,99,es_word,JHS,1,Here We Go English Course 1
case,➀箱，容器，～入れ,名,,DL2,,82,es_word,JHS,1,Here We Go English Course 1
case,②場合，状況,名,,Unit8-1,,108,es_word,JHS,1,Here We Go English Course 1
case,ともかく，いずれにせよ,連,in any case,Unit8-1,,108,,JHS,1,Here We Go English Course 1
cat,ネコ,名,,LBF7,,18,"es_word,important",JHS,1,Here We Go English Course 1
catch,～を捕まえる,動,,LR2,,130,important,JHS,1,Here We Go English Course 1
catch,～に追いつく,連,catch up with ～,Unit2-3,,26,,JHS,1,Here We Go English Course 1
caught,catchの過去形，過去分詞,動,,LR2,,130,,JHS,1,Here We Go English Course 1
cellphone,携帯電話,名,,AW,,147,,JHS,1,Here We Go English Course 1
ceremony,式典,名,,AW,,147,es_word,JHS,1,Here We Go English Course 1
chair,いす,名,,AW,,146,important,JHS,1,Here We Go English Course 1
chalk,チョーク,名,,AW,,146,,JHS,1,Here We Go English Course 1
change,➀～を変える,動,,AW,,146,important,JHS,1,Here We Go English Course 1
change,②変わる,動,,Unit2-3,,26,important,JHS,1,Here We Go English Course 1
change,変化，変動,名,,WT1,,47,important,JHS,1,Here We Go English Course 1
charm,お守り,名,,Unit7-1,,106,,JHS,1,Here We Go English Course 1
chat,(インターネット上での)チャット，おしゃべり,名,,Unit7-3,,111,,JHS,1,Here We Go English Course 1
chat,おしゃべりをする,動,,AW,,149,,JHS,1,Here We Go English Course 1
check,～を確かめる,動,,AW,,146,"es_word,important",JHS,1,Here We Go English Course 1
check,～を調べる，検討する,連,check out ～,Unit4-1,,52,,JHS,1,Here We Go English Course 1
cheer,元気づく,動,,Unit6-0,,84,important,JHS,1,Here We Go English Course 1
cheer,元気になる，元気を出す,連,cheer up,Unit6-0,,84,,JHS,1,Here We Go English Course 1
cheer,歓呼，かっさい,名,,YCDI3,,110,important,JHS,1,Here We Go English Course 1
cheer,ありがとう。さようなら。,表,Cheers!,YCDI3,,110,,JHS,1,Here We Go English Course 1
cheerful,陽気な，明るい,形,,Unit4-3,,69,,JHS,1,Here We Go English Course 1
cheese,チーズ,名,,SL,,24,important,JHS,1,Here We Go English Course 1
chef,シェフ，料理長,名,,AW,,149,"es_word,important",JHS,1,Here We Go English Course 1
cherry,サクランボ,名,,AW,,149,es_word,JHS,1,Here We Go English Course 1
chess,チェス，西洋将棋,名,,YCDI1,,60,,JHS,1,Here We Go English Course 1
chew,よくかむ,動,,LR2,,131,,JHS,1,Here We Go English Course 1
chew,～をかむ,連,chew on ～,LR2,,131,,JHS,1,Here We Go English Course 1
chicken,とり肉,名,,AW,,148,es_word,JHS,1,Here We Go English Course 1
China,中国,名,,LBF3,,11,es_word,JHS,1,Here We Go English Course 1
chocolate,チョコレート,名,,DL4,,117,"es_word,important",JHS,1,Here We Go English Course 1
choose,～を選ぶ,動,,Unit8-0,,119,important,JHS,1,Here We Go English Course 1
chorus,合唱，合唱部,名,,AW,,147,"es_word,important",JHS,1,Here We Go English Course 1
Christmas,クリスマス,名,,Unit6-2,,88,,JHS,1,Here We Go English Course 1
class,➀授業,名,,Unit4-1,,64,"es_word,important",JHS,1,Here We Go English Course 1
class,授業を受ける,連,take a class,Unit6-Goal,,92,,JHS,1,Here We Go English Course 1
class,②クラス，学級,名,,Unit8-1,,121,"es_word,important",JHS,1,Here We Go English Course 1
class schedule,時間割,名,,AW,,146,,JHS,1,Here We Go English Course 1
classmate,同級生,名,,Unit4-3,,68,"es_word,important",JHS,1,Here We Go English Course 1
classroom,教室,名,,Unit1-3,,34,"es_word,important",JHS,1,Here We Go English Course 1
clean,～をきれいにする，掃除する，片づける,動,,Unit5-3,,78,"es_word,important",JHS,1,Here We Go English Course 1
clean,きれいな，清潔な,形,,AW,,145,"es_word,important",JHS,1,Here We Go English Course 1
clean-up,掃除,名,,Unit5-3,,78,,JHS,1,Here We Go English Course 1
clear,➀はっきりとした，澄んだ,形,,LBF1,,6,important,JHS,1,Here We Go English Course 1
clear,②晴れた，快晴の,形,,DL8,,117,important,JHS,1,Here We Go English Course 1
clear,～を片づける,動,,Unit6-3,,91,important,JHS,1,Here We Go English Course 1
clear,食事の後片づけをする,連,clear the table,Unit6-3,,91,,JHS,1,Here We Go English Course 1
climb,～に登る,動,,Unit3-0,,48,important,JHS,1,Here We Go English Course 1
climb,登る，よじ登る,連,climb up,LR2,,130,,JHS,1,Here We Go English Course 1
closing,閉じること,名,,AW,,147,,JHS,1,Here We Go English Course 1
clothes,衣服，身に着けるもの,名,,AW,,146,important,JHS,1,Here We Go English Course 1
cloudy,曇った,形,,AW,,146,"es_word,important",JHS,1,Here We Go English Course 1
club,クラブ，同好会,名,,Unit2-0,,38,"es_word,important",JHS,1,Here We Go English Course 1
coat,コート,名,,AW,,146,important,JHS,1,Here We Go English Course 1
coffee,コーヒー,名,,Unit2-3,,45,"es_word,important",JHS,1,Here We Go English Course 1
cold,風邪,名,,Unit6-2,,88,"es_word,important",JHS,1,Here We Go English Course 1
cold,風邪をひいている,連,have a cold,Unit6-2,,88,,JHS,1,Here We Go English Course 1
cold,寒い，冷たい,形,,DL5,,129,"es_word,important",JHS,1,Here We Go English Course 1
color,色,名,,LBF2,,8,"es_word,important",JHS,1,Here We Go English Course 1
colorful,カラフルな，色彩豊かな,形,,DL4,,117,,JHS,1,Here We Go English Course 1
come,➀〔話し手の方へ〕(やって)来る，〔聞き手の方へ〕行く,動,,Unit2-1,,40,"es_word,important",JHS,1,Here We Go English Course 1
come,入る，入ってくる,連,come in,Unit2-1,,40,,JHS,1,Here We Go English Course 1
come,(場所)の出身である,連,come from ～,Unit6-Goal,,92,,JHS,1,Here We Go English Course 1
come,帰る，戻る,連,come back,Unit4-3,,56,,JHS,1,Here We Go English Course 1
come,(ちょっと)立ち寄る,連,come by,Unit1-3,,14,,JHS,1,Here We Go English Course 1
come,さあさあ，早く，急げ,連,come on,Unit2-1,,22,,JHS,1,Here We Go English Course 1
come,②(もの・ことが)～になる,動,,WT2,,91,"es_word,important",JHS,1,Here We Go English Course 1
come,～するようになる,連,come to ～,WT2,,91,,JHS,1,Here We Go English Course 1
come,～を思いつく，見つける,連,come up with ～,Unit4-1,,52,,JHS,1,Here We Go English Course 1
come,実現する,連,come true,LR2,,60,,JHS,1,Here We Go English Course 1
comedian,お笑い芸人，コメディアン,名,,Unit4-2,,67,es_word,JHS,1,Here We Go English Course 1
comedy,喜劇，コメディー,名,,Unit7-2,,109,,JHS,1,Here We Go English Course 1
comic,漫画雑誌［本］,名,,Let's Talk!,,とじ込み2,important,JHS,1,Here We Go English Course 1
communication,意思疎通,名,,LBF1,,6,important,JHS,1,Here We Go English Course 1
computer,コンピュータ,名,,Unit3-2,,53,"es_word,important",JHS,1,Here We Go English Course 1
concert,コンサート，音楽会，演奏会,名,,AW,,149,important,JHS,1,Here We Go English Course 1
contact,接触，出会い,名,,LBF1,,6,,JHS,1,Here We Go English Course 1
contact,～と連絡を取る,動,,DL3,,64,,JHS,1,Here We Go English Course 1
contest,コンテスト，競争,名,,AW,,147,important,JHS,1,Here We Go English Course 1
convenience store,コンビニエンスストア,名,,AW,,149,es_word,JHS,1,Here We Go English Course 1
cook,➀料理をする,動,,Unit6-1,,87,"es_word,important",JHS,1,Here We Go English Course 1
cook,②～を料理する,動,,AW,,148,"es_word,important",JHS,1,Here We Go English Course 1
cook,コック，料理人,名,,YCDI2,,92,"es_word,important",JHS,1,Here We Go English Course 1
cookie,クッキー，ビスケット,名,,Unit7-4,,113,important,JHS,1,Here We Go English Course 1
cooking,料理,名,,Unit5-1,,75,important,JHS,1,Here We Go English Course 1
cool,➀かっこいい，すごい,形,,Unit1-3,,34,"es_word,important",JHS,1,Here We Go English Course 1
cool,②涼しい，ひんやりとした,形,,DL5,,129,"es_word,important",JHS,1,Here We Go English Course 1
corn,トウモロコシ,名,,AW,,149,es_word,JHS,1,Here We Go English Course 1
course,進路，方針,名,,Unit3-2,,52,important,JHS,1,Here We Go English Course 1
course,もちろん，当然,連,of course,Unit3-2,,52,,JHS,1,Here We Go English Course 1
cousin,いとこ,名,,Unit6-0,,85,important,JHS,1,Here We Go English Course 1
cow,牛，乳牛,名,,Unit2-3,,45,"es_word,important",JHS,1,Here We Go English Course 1
creative,創造的な，独創的な,形,,AW,,145,,JHS,1,Here We Go English Course 1
cry,叫び声，大声,名,,LR2,,131,,JHS,1,Here We Go English Course 1
cry,➀～を叫ぶ，～だと大声で言う,動,,LR1,,42,,JHS,1,Here We Go English Course 1
