english,japanese,POS,phrase,unit,part,page,status,level,grade,textbook
December,12月,名,December,Starter 2,,10,es_word,JHS,1,New Crown English Series 1
calendar,カレンダー,名,Calendar,Starter 2,,10,es_word,JHS,1,New Crown English Series 1
first,1番目（の）,名形,first,Starter 2,,10,es_word,JHS,1,New Crown English Series 1
second,2番目（の）,名形,second,Starter 2,,10,es_word,JHS,1,New Crown English Series 1
third,3番目（の）,名形,third,Starter 2,,10,es_word,JHS,1,New Crown English Series 1
fourth,4番目（の）,名形,fourth,Starter 2,,10,es_word,JHS,1,New Crown English Series 1
fifth,5番目（の）,名形,fifth,Starter 2,,10,es_word,JHS,1,New Crown English Series 1
sixth,6番目（の）,名形,sixth,Starter 2,,10,es_word,JHS,1,New Crown English Series 1
seventh,7番目（の）,名形,seventh,Starter 2,,10,es_word,JHS,1,New Crown English Series 1
eighth,8番目（の）,名形,eighth,Starter 2,,10,es_word,JHS,1,New Crown English Series 1
ninth,9番目（の）,名形,ninth,Starter 2,,10,es_word,JHS,1,New Crown English Series 1
tenth,10番目（の）,名形,tenth,Starter 2,,10,es_word,JHS,1,New Crown English Series 1
eleventh,11番目（の）,名形,eleventh,Starter 2,,10,es_word,JHS,1,New Crown English Series 1
twelfth,12番目（の）,名形,twelfth,Starter 2,,10,es_word,JHS,1,New Crown English Series 1
thirteenth,13番目（の）,名形,thirteenth,Starter 2,,10,es_word,JHS,1,New Crown English Series 1
day,日,名,Days,Starter 2,,11,es_word,JHS,1,New Crown English Series 1
Sunday,日曜日,名,Sunday,Starter 2,,11,es_word,JHS,1,New Crown English Series 1
Monday,月曜日,名,Monday,Starter 2,,11,es_word,JHS,1,New Crown English Series 1
Tuesday,火曜日,名,Tuesday,Starter 2,,11,es_word,JHS,1,New Crown English Series 1
Wednesday,水曜日,名,Wednesday,Starter 2,,11,es_word,JHS,1,New Crown English Series 1
Thursday,木曜日,名,Thursday,Starter 2,,11,es_word,JHS,1,New Crown English Series 1
Friday,金曜日,名,Friday,Starter 2,,11,es_word,JHS,1,New Crown English Series 1
Saturday,土曜日,名,Saturday,Starter 2,,11,es_word,JHS,1,New Crown English Series 1
subject,教科,名,Subjects,Starter 2,,11,es_word,JHS,1,New Crown English Series 1
Japanese,日本語，国語,名,Japanese,Starter 2,,11,es_word,JHS,1,New Crown English Series 1
English,英語,名,English,Starter 2,,11,es_word,JHS,1,New Crown English Series 1
science,理科,名,science,Starter 2,,11,es_word,JHS,1,New Crown English Series 1
social,社会の,形,social studies,Starter 2,,11,es_word,JHS,1,New Crown English Series 1
study,勉強,名,social studies,Starter 2,,11,es_word,JHS,1,New Crown English Series 1
social studies,社会科,名,social studies,Starter 2,,11,es_word,JHS,1,New Crown English Series 1
music,音楽,名,music,Starter 2,,11,es_word,JHS,1,New Crown English Series 1
P.E.,体育,名,P.E.,Starter 2,,11,es_word,JHS,1,New Crown English Series 1
art,芸術，美術,名,art,Starter 2,,11,es_word,JHS,1,New Crown English Series 1
technology,科学技術,名,technology and home economics,Starter 2,,11,,JHS,1,New Crown English Series 1
and,…と～,接,technology and home economics,Starter 2,,11,es_word,JHS,1,New Crown English Series 1
home,家庭の,形,technology and home economics,Starter 2,,11,es_word,JHS,1,New Crown English Series 1
economics,経済学,名,technology and home economics,Starter 2,,11,,JHS,1,New Crown English Series 1
technology and home economics,技術・家庭科,名,technology and home economics,Starter 2,,11,,JHS,1,New Crown English Series 1
moral,道徳の,形,moral education,Starter 2,,11,es_word,JHS,1,New Crown English Series 1
education,教育,名,moral education,Starter 2,,11,es_word,JHS,1,New Crown English Series 1
moral education,道徳,名,moral education,Starter 2,,11,es_word,JHS,1,New Crown English Series 1
lesson,授業,名,Lessons,Starter 2,,11,es_word,JHS,1,New Crown English Series 1
piano,ピアノ,名,piano,Starter 2,,11,es_word,JHS,1,New Crown English Series 1
cooking,料理,名,cooking,Starter 2,,11,es_word,JHS,1,New Crown English Series 1
calligraphy,書道,名,calligraphy,Starter 2,,11,es_word,JHS,1,New Crown English Series 1
swimming,水泳,名,swimming,Starter 2,,11,es_word,JHS,1,New Crown English Series 1
tennis,テニス,名,tennis,Starter 2,,11,es_word,JHS,1,New Crown English Series 1
dance,ダンス，踊り,名,dance,Starter 2,,11,es_word,JHS,1,New Crown English Series 1
a,1つの,冠,A Day in My Life,Starter 3,,12,es_word,JHS,1,New Crown English Series 1
in,…（の中）に,前,A Day in My Life,Starter 3,,12,es_word,JHS,1,New Crown English Series 1
my,私の,代,A Day in My Life,Starter 3,,12,es_word,JHS,1,New Crown English Series 1
life,生活,名,A Day in My Life,Starter 3,,12,,JHS,1,New Crown English Series 1
get,…になる,動,get up,Starter 3,,12,es_word,JHS,1,New Crown English Series 1
up,上へ，起き（上がっ）て,副,get up,Starter 3,,12,es_word,JHS,1,New Crown English Series 1
wash,洗う,動,wash my face,Starter 3,,12,es_word,JHS,1,New Crown English Series 1
face,顔,名,wash my face,Starter 3,,12,es_word,JHS,1,New Crown English Series 1
brush,みがく,動,brush my teeth,Starter 3,,12,es_word,JHS,1,New Crown English Series 1
teeth,歯，toothの複数形,名,brush my teeth,Starter 3,,12,es_word,JHS,1,New Crown English Series 1
eat,食べる,動,eat breakfast,Starter 3,,12,es_word,JHS,1,New Crown English Series 1
breakfast,朝食,名,eat breakfast,Starter 3,,12,es_word,JHS,1,New Crown English Series 1
read,読む,動,read a newspaper,Starter 3,,12,es_word,JHS,1,New Crown English Series 1
newspaper,新聞,名,read a newspaper,Starter 3,,12,es_word,JHS,1,New Crown English Series 1
leave,去る,動,leave home,Starter 3,,12,es_word,JHS,1,New Crown English Series 1
clean,きれいにする,動,clean the classroom,Starter 3,,12,es_word,JHS,1,New Crown English Series 1
the,その，あの,冠,clean the classroom,Starter 3,,12,es_word,JHS,1,New Crown English Series 1
classroom,教室,名,clean the classroom,Starter 3,,12,es_word,JHS,1,New Crown English Series 1
practice,練習する,動,practice judo,Starter 3,,12,es_word,JHS,1,New Crown English Series 1
judo,柔道,名,practice judo,Starter 3,,12,,JHS,1,New Crown English Series 1
do,する,動,do my homework,Starter 3,,12,es_word,JHS,1,New Crown English Series 1
homework,宿題,名,do my homework,Starter 3,,12,es_word,JHS,1,New Crown English Series 1
dinner,夕食,名,eat dinner,Starter 3,,12,es_word,JHS,1,New Crown English Series 1
watch,注意して見る,動,watch TV,Starter 3,,12,es_word,JHS,1,New Crown English Series 1
TV,テレビ,名,watch TV,Starter 3,,12,es_word,JHS,1,New Crown English Series 1
take,とる,動,take a bath,Starter 3,,12,,JHS,1,New Crown English Series 1
bath,浴槽，入浴,名,take a bath,Starter 3,,12,es_word,JHS,1,New Crown English Series 1
go,行く,動,go to bed,Starter 3,,12,es_word,JHS,1,New Crown English Series 1
to,…へ，…に,前,go to bed,Starter 3,,12,es_word,JHS,1,New Crown English Series 1
bed,ベッド,名,go to bed,Starter 3,,12,es_word,JHS,1,New Crown English Series 1
town,町,名,Town,Starter 3,,13,es_word,JHS,1,New Crown English Series 1
shrine,神社,名,shrine,Starter 3,,13,es_word,JHS,1,New Crown English Series 1
post,郵便,名,post office,Starter 3,,13,es_word,JHS,1,New Crown English Series 1
office,事務所,名,post office,Starter 3,,13,es_word,JHS,1,New Crown English Series 1
post office,郵便局,名,post office,Starter 3,,13,es_word,JHS,1,New Crown English Series 1
convenience,便利,名,convenience store,Starter 3,,13,es_word,JHS,1,New Crown English Series 1
store,店,名,convenience store,Starter 3,,13,es_word,JHS,1,New Crown English Series 1
convenience store,コンビニエンスストア,名,convenience store,Starter 3,,13,es_word,JHS,1,New Crown English Series 1
temple,寺院，神殿,名,temple,Starter 3,,13,es_word,JHS,1,New Crown English Series 1
zoo,動物園,名,zoo,Starter 3,,13,es_word,JHS,1,New Crown English Series 1
amusement,娯楽,名,amusement park,Starter 3,,13,es_word,JHS,1,New Crown English Series 1
amusement park,遊園地,名,amusement park,Starter 3,,13,es_word,JHS,1,New Crown English Series 1
police,警察,名,police station,Starter 3,,13,es_word,JHS,1,New Crown English Series 1
station,駅，…署,名,police station,Starter 3,,13,es_word,JHS,1,New Crown English Series 1
police station,警察署,名,police station,Starter 3,,13,es_word,JHS,1,New Crown English Series 1
junior,年下（の）,名形,junior high school,Starter 3,,13,es_word,JHS,1,New Crown English Series 1
high,高い,形,junior high school,Starter 3,,13,es_word,JHS,1,New Crown English Series 1
school,学校,名,junior high school,Starter 3,,13,es_word,JHS,1,New Crown English Series 1
junior high school,中学校,名,junior high school,Starter 3,,13,es_word,JHS,1,New Crown English Series 1
about,…について（の）,前,About Me,LESSON 1,PART 1,15,es_word,JHS,1,New Crown English Series 1
me,私を，私に,代,About Me,LESSON 1,PART 1,15,es_word,JHS,1,New Crown English Series 1
Jing,ジン,名,Jing,LESSON 1,PART 1,16,,JHS,1,New Crown English Series 1
Mark,マーク,名,Mark,LESSON 1,PART 1,16,,JHS,1,New Crown English Series 1
I,私は，私が,代,I am Tanaka Hana.,LESSON 1,PART 1,18,es_word,JHS,1,New Crown English Series 1
am,…である,動,I am Tanaka Hana.,LESSON 1,PART 1,18,es_word,JHS,1,New Crown English Series 1
fine,元気な,形,I am fine.,LESSON 1,PART 1,18,es_word,JHS,1,New Crown English Series 1
from,…から（の）,前,I am from China.,LESSON 1,PART 1,18,es_word,JHS,1,New Crown English Series 1
China,中国,名,I am from China.,LESSON 1,PART 1,18,es_word,JHS,1,New Crown English Series 1
dancer,ダンサー，踊る人,名,I am a dancer.,LESSON 1,PART 1,18,,JHS,1,New Crown English Series 1
you,あなたは〔が〕，あなたたちは〔が〕,代,You are a dancer.,LESSON 1,PART 1,18,es_word,JHS,1,New Crown English Series 1
are,…である,動,You are a dancer.,LESSON 1,PART 1,18,es_word,JHS,1,New Crown English Series 1
play,（スポーツ・ゲームなどを）する,動,I play tennis.,LESSON 1,PART 1,18,es_word,JHS,1,New Crown English Series 1
like,…が好きである,動,I like basketball.,LESSON 1,PART 1,18,es_word,JHS,1,New Crown English Series 1
basketball,バスケットボール,名,I like basketball.,LESSON 1,PART 1,18,es_word,JHS,1,New Crown English Series 1
have,持っている，ある,動,I have an English lesson.,LESSON 1,PART 1,18,es_word,JHS,1,New Crown English Series 1
an,1つの,冠,I have an English lesson.,LESSON 1,PART 1,18,es_word,JHS,1,New Crown English Series 1
every,すべての，毎…,形,I study English every day.,LESSON 1,PART 1,18,,JHS,1,New Crown English Series 1
every day,毎日,連,I study English every day.,LESSON 1,PART 1,18,,JHS,1,New Crown English Series 1
sport,スポーツ,名,You like sports.,LESSON 1,PART 1,18,es_word,JHS,1,New Crown English Series 1
happy,幸せな,形,happy,LESSON 1,PART 1,19,es_word,JHS,1,New Crown English Series 1
sad,悲しい,形,sad,LESSON 1,PART 1,19,es_word,JHS,1,New Crown English Series 1
angry,怒った,形,angry,LESSON 1,PART 1,19,es_word,JHS,1,New Crown English Series 1
thirsty,のどのかわいた,形,thirsty,LESSON 1,PART 1,19,,JHS,1,New Crown English Series 1
soccer,サッカー,名,a soccer player,LESSON 1,PART 1,19,es_word,JHS,1,New Crown English Series 1
player,（運動）選手，演奏者,名,a soccer player,LESSON 1,PART 1,19,es_word,JHS,1,New Crown English Series 1
swimmer,水泳選手，泳ぐ人,名,a swimmer,LESSON 1,PART 1,19,,JHS,1,New Crown English Series 1
skier,スキーヤー,名,a skier,LESSON 1,PART 1,19,,JHS,1,New Crown English Series 1
banana,バナナ,名,eat a banana,LESSON 1,PART 1,19,es_word,JHS,1,New Crown English Series 1
make,作る,動,make coffee,LESSON 1,PART 1,19,es_word,JHS,1,New Crown English Series 1
coffee,コーヒー,名,make coffee,LESSON 1,PART 1,19,es_word,JHS,1,New Crown English Series 1
drink,飲む,動,drink coffee,LESSON 1,PART 1,19,es_word,JHS,1,New Crown English Series 1
hi,こんにちは,間,Hi.,LESSON 1,PART 1,20,es_word,JHS,1,New Crown English Series 1
Lucy Brown,ルーシー・ブラウン,名,I am Lucy Brown.,LESSON 1,PART 1,20,,JHS,1,New Crown English Series 1
London,ロンドン,名,I am from London.,LESSON 1,PART 1,20,,JHS,1,New Crown English Series 1
live,住んでいる,動,I live in Wakaba City now.,LESSON 1,PART 1,20,,JHS,1,New Crown English Series 1
city,市,名,I live in Wakaba City now.,LESSON 1,PART 1,20,,JHS,1,New Crown English Series 1
now,今は,副,I live in Wakaba City now.,LESSON 1,PART 1,20,,JHS,1,New Crown English Series 1
animal,動物,名,I like animals very much.,LESSON 1,PART 1,20,es_word,JHS,1,New Crown English Series 1
very,とても,副,I like animals very much.,LESSON 1,PART 1,20,es_word,JHS,1,New Crown English Series 1
much,とても,副,I like animals very much.,LESSON 1,PART 1,20,,JHS,1,New Crown English Series 1
very much,とても,連,I like animals very much.,LESSON 1,PART 1,20,,JHS,1,New Crown English Series 1
turtle,カメ,名,I have a turtle and an iguana at home.,LESSON 1,PART 1,20,,JHS,1,New Crown English Series 1
iguana,イグアナ,名,I have a turtle and an iguana at home.,LESSON 1,PART 1,20,,JHS,1,New Crown English Series 1
at,…に，…で,前,I have a turtle and an iguana at home.,LESSON 1,PART 1,20,es_word,JHS,1,New Crown English Series 1
Ms.,（女性に）…さん，…先生,名,Ms. Brown,LESSON 1,PART 1,20,,JHS,1,New Crown English Series 1
volleyball,バレーボール,名,practice volleyball,LESSON 1,PART 1,21,es_word,JHS,1,New Crown English Series 1
comic,漫画,名,read comics,LESSON 1,PART 1,21,,JHS,1,New Crown English Series 1
Kate,ケイト,名,Kate,LESSON 1,PART 1,22,,JHS,1,New Crown English Series 1
baseball,野球,名,Are you a baseball fan?,LESSON 1,PART 2,24,es_word,JHS,1,New Crown English Series 1
fan,ファン,名,Are you a baseball fan?,LESSON 1,PART 2,24,,JHS,1,New Crown English Series 1
club,クラブ,名,Are you in the basketball club?,LESSON 1,PART 2,24,es_word,JHS,1,New Crown English Series 1
yes,はい,副,"Yes, I am.",LESSON 1,PART 2,24,es_word,JHS,1,New Crown English Series 1
no,いいえ,副,"No, I am not.",LESSON 1,PART 2,24,es_word,JHS,1,New Crown English Series 1
not,（…で）ない,副,"No, I am not.",LESSON 1,PART 2,24,es_word,JHS,1,New Crown English Series 1
rock,（音楽の）ロック,名,Do you play rock?,LESSON 1,PART 2,24,,JHS,1,New Crown English Series 1
food,食べ物,名,Do you eat Japanese food?,LESSON 1,PART 2,24,es_word,JHS,1,New Crown English Series 1
India,インド,名,from India,LESSON 1,PART 2,25,es_word,JHS,1,New Crown English Series 1
Australia,オーストラリア,名,from Australia,LESSON 1,PART 2,25,es_word,JHS,1,New Crown English Series 1
U.S.A.,アメリカ合衆国,―,from the U.S.A. ,LESSON 1,PART 2,25,es_word,JHS,1,New Crown English Series 1
U.K.,イギリス,―,from the U.K.,LESSON 1,PART 2,25,es_word,JHS,1,New Crown English Series 1
violin,バイオリン,名,practice the violin,LESSON 1,PART 2,25,es_word,JHS,1,New Crown English Series 1
bathroom,浴室,名,clean the bathroom,LESSON 1,PART 2,25,,JHS,1,New Crown English Series 1
kitchen,台所,名,clean the kitchen,LESSON 1,PART 2,25,,JHS,1,New Crown English Series 1
draw,（絵などを）かく,動,draw pictures,LESSON 1,PART 2,25,,JHS,1,New Crown English Series 1
picture,写真，絵,名,draw pictures,LESSON 1,PART 2,25,,JHS,1,New Crown English Series 1
take,とる,動,take pictures,LESSON 1,PART 2,25,,JHS,1,New Crown English Series 1
take a picture,写真を撮る,連,take pictures,LESSON 1,PART 2,25,,JHS,1,New Crown English Series 1
cook,料理する,動,cook breakfast,LESSON 1,PART 2,25,es_word,JHS,1,New Crown English Series 1
interested,興味を持った,形,Are you interested in Japanese comics?,LESSON 1,PART 2,26,,JHS,1,New Crown English Series 1
be interested in ...,…に興味がある,連,Are you interested in Japanese comics?,LESSON 1,PART 2,26,,JHS,1,New Crown English Series 1
Dragon Ball,ドラゴンボール,名,I like Dragon Ball.,LESSON 1,PART 2,26,,JHS,1,New Crown English Series 1
know,知っている,動,Do you know any Japanese songs?,LESSON 1,PART 2,26,,JHS,1,New Crown English Series 1
any,いくつかの,形,Do you know any Japanese songs?,LESSON 1,PART 2,26,,JHS,1,New Crown English Series 1
song,歌,名,Do you know any Japanese songs?,LESSON 1,PART 2,26,,JHS,1,New Crown English Series 1
often,しばしば,副,I often sing J-pop songs.,LESSON 1,PART 2,26,,JHS,1,New Crown English Series 1
sing,歌う,動,I often sing J-pop songs.,LESSON 1,PART 2,26,es_word,JHS,1,New Crown English Series 1
J-pop,日本のポップス（の）,名形,I often sing J-pop songs.,LESSON 1,PART 2,26,,JHS,1,New Crown English Series 1
football,アメリカンフットボール，サッカー,名,I often watch football.,LESSON 1,PART 2,26,es_word,JHS,1,New Crown English Series 1
word,ことば,名,Japanese words,LESSON 1,PART 2,27,,JHS,1,New Crown English Series 1
guitar,ギター,名,I am not good at the guitar.,LESSON 1,PART 2,30,es_word,JHS,1,New Crown English Series 1
band,バンド,名,I am not in a band.,LESSON 1,PART 2,30,,JHS,1,New Crown English Series 1
anime,アニメ,名,I am not an anime fan.,LESSON 1,PART 2,30,,JHS,1,New Crown English Series 1
character,登場人物,名,I do not know the character.,LESSON 1,PART 2,30,,JHS,1,New Crown English Series 1
action,動き,名,I do not like action movies.,LESSON 1,PART 2,30,,JHS,1,New Crown English Series 1
movie,映画,名,I do not like action movies.,LESSON 1,PART 2,30,es_word,JHS,1,New Crown English Series 1
theater,映画館，劇場,名,I do not go to theaters.,LESSON 1,PART 2,30,,JHS,1,New Crown English Series 1
tired,疲れて,形,tired,LESSON 1,PART 3,31,es_word,JHS,1,New Crown English Series 1
excited,興奮した,形,excited,LESSON 1,PART 3,31,,JHS,1,New Crown English Series 1
sleepy,眠い,形,sleepy,LESSON 1,PART 3,31,es_word,JHS,1,New Crown English Series 1
hungry,空腹の,形,hungry,LESSON 1,PART 3,31,es_word,JHS,1,New Crown English Series 1
pianist,ピアニスト，ピアノをひく人,名,a pianist,LESSON 1,PART 3,31,,JHS,1,New Crown English Series 1
guitarist,ギター奏者,名,a guitarist,LESSON 1,PART 3,31,,JHS,1,New Crown English Series 1
drummer,ドラム奏者,名,a drummer,LESSON 1,PART 3,31,,JHS,1,New Crown English Series 1
trumpeter,トランペット奏者,名,a trumpeter,LESSON 1,PART 3,31,,JHS,1,New Crown English Series 1
speak,話す,動,speak French,LESSON 1,PART 3,31,es_word,JHS,1,New Crown English Series 1
French,フランス語,名,speak French,LESSON 1,PART 3,31,es_word,JHS,1,New Crown English Series 1
Chinese,中国語,名,speak Chinese,LESSON 1,PART 3,31,,JHS,1,New Crown English Series 1
pizza,ピザ,名,like pizza,LESSON 1,PART 3,31,es_word,JHS,1,New Crown English Series 1
computer,コンピューター,名,have a computer,LESSON 1,PART 3,31,es_word,JHS,1,New Crown English Series 1
use,使う,動,use a computer,LESSON 1,PART 3,31,,JHS,1,New Crown English Series 1
hip-hop,ヒップホップ,名,I like hip-hop dance.,LESSON 1,PART 3,32,,JHS,1,New Crown English Series 1
we,私たちは，私たちが,代,We sometimes have a show.,LESSON 1,PART 3,32,es_word,JHS,1,New Crown English Series 1
sometimes,ときどき,副,We sometimes have a show.,LESSON 1,PART 3,32,,JHS,1,New Crown English Series 1
show,ショー,名,We sometimes have a show.,LESSON 1,PART 3,32,,JHS,1,New Crown English Series 1
come,来る,動,Come and see it.,LESSON 1,PART 3,32,,JHS,1,New Crown English Series 1
see,見る,動,Come and see it.,LESSON 1,PART 3,32,es_word,JHS,1,New Crown English Series 1
come and see ...,…を見に来る〔行く〕,連,Come and see it.,LESSON 1,PART 3,32,,JHS,1,New Crown English Series 1
it,それを，それに,代,Come and see it.,LESSON 1,PART 3,32,es_word,JHS,1,New Crown English Series 1
need,…を必要とする,動,You do not need a ticket for the show.,LESSON 1,PART 3,32,,JHS,1,New Crown English Series 1
ticket,チケット,名,You do not need a ticket for the show.,LESSON 1,PART 3,32,,JHS,1,New Crown English Series 1
for,…のために〔の〕,前,You do not need a ticket for the show.,LESSON 1,PART 3,32,es_word,JHS,1,New Crown English Series 1
Mr.,（男性に）…さん，…先生,名,Mr. Oka,LESSON 1,PART 3,32,,JHS,1,New Crown English Series 1
hobby,趣味,名,My Hobby,LESSON 1,PART 3,33,,JHS,1,New Crown English Series 1
favorite,お気に入りの,形,My Favorite Sport,LESSON 1,PART 3,33,es_word,JHS,1,New Crown English Series 1
gymnastics,体操,名,gymnastics,LESSON 1,PART 3,33,es_word,JHS,1,New Crown English Series 1
pop,ポップス（の）,名形,pop music,LESSON 1,PART 3,33,es_word,JHS,1,New Crown English Series 1
classical,古典的な,形,classical music,LESSON 1,PART 3,33,,JHS,1,New Crown English Series 1
what,何の,形,What food do you like?,LESSON 1,GET Plus 1,34,es_word,JHS,1,New Crown English Series 1
rice,米,名,I like rice balls.,LESSON 1,GET Plus 1,34,es_word,JHS,1,New Crown English Series 1
ball,ボール，玉,名,I like rice balls.,LESSON 1,GET Plus 1,34,es_word,JHS,1,New Crown English Series 1
rice ball,おにぎり,名,I like rice balls.,LESSON 1,GET Plus 1,34,es_word,JHS,1,New Crown English Series 1
horror,恐怖，恐怖を感じさせる,名,horror movies,LESSON 1,Word Bank,35,,JHS,1,New Crown English Series 1
animated,アニメの,形,animated movies,LESSON 1,Word Bank,35,,JHS,1,New Crown English Series 1
comedy,喜劇,名,comedy movies,LESSON 1,Word Bank,35,,JHS,1,New Crown English Series 1
fantasy,空想,名,fantasy movies,LESSON 1,Word Bank,35,,JHS,1,New Crown English Series 1
romance,恋愛小説，恋愛映画,名,romance movies,LESSON 1,Word Bank,35,,JHS,1,New Crown English Series 1
documentary,事実を記録した,形,documentary movies,LESSON 1,Word Bank,35,,JHS,1,New Crown English Series 1
fiction,小説，創作,名,science fiction movies,LESSON 1,Word Bank,35,,JHS,1,New Crown English Series 1
program,番組,名,TV programs,LESSON 1,Word Bank,35,,JHS,1,New Crown English Series 1
drama,ドラマ,名,dramas,LESSON 1,Word Bank,35,es_word,JHS,1,New Crown English Series 1
news,報道，ニュース,名,news,LESSON 1,Word Bank,35,,JHS,1,New Crown English Series 1
quiz,クイズ,名,quiz shows,LESSON 1,Word Bank,35,,JHS,1,New Crown English Series 1
folk,民間伝承の,形,folk music,LESSON 1,Word Bank,35,,JHS,1,New Crown English Series 1
camp,キャンプ場，キャンプ生活,名,English Camp,LESSON 2,PART 1,37,es_word,JHS,1,New Crown English Series 1
Mary,メアリー,名,Mary,LESSON 2,PART 1,38,,JHS,1,New Crown English Series 1
Tom,トム,名,Tom,LESSON 2,PART 1,38,,JHS,1,New Crown English Series 1
can,…することができる,助,I can make pudding.,LESSON 2,PART 1,38,es_word,JHS,1,New Crown English Series 1
pudding,プリン,名,I can make pudding.,LESSON 2,PART 1,38,es_word,JHS,1,New Crown English Series 1
she,彼女は，彼女が,代,She can run fast.,LESSON 2,PART 1,38,es_word,JHS,1,New Crown English Series 1
run,走る,動,She can run fast.,LESSON 2,PART 1,38,es_word,JHS,1,New Crown English Series 1
fast,速く,副,She can run fast.,LESSON 2,PART 1,38,es_word,JHS,1,New Crown English Series 1
he,彼は，彼が,代,He can climb trees well.,LESSON 2,PART 1,38,es_word,JHS,1,New Crown English Series 1
climb,登る,動,He can climb trees well.,LESSON 2,PART 1,38,es_word,JHS,1,New Crown English Series 1
tree,木,名,He can climb trees well.,LESSON 2,PART 1,38,es_word,JHS,1,New Crown English Series 1
well,上手に,副,He can climb trees well.,LESSON 2,PART 1,38,es_word,JHS,1,New Crown English Series 1
cannot,canの否定形,―,I cannot bake cookies.,LESSON 2,PART 1,38,,JHS,1,New Crown English Series 1
bake,焼く,動,I cannot bake cookies.,LESSON 2,PART 1,38,,JHS,1,New Crown English Series 1
cookie,クッキー,名,I cannot bake cookies.,LESSON 2,PART 1,38,es_word,JHS,1,New Crown English Series 1
jump,はねる,動,She cannot jump high.,LESSON 2,PART 1,38,es_word,JHS,1,New Crown English Series 1
swim,泳ぐ,動,He cannot swim well.,LESSON 2,PART 1,38,es_word,JHS,1,New Crown English Series 1
far,遠くに,副,jump far,LESSON 2,PART 1,39,,JHS,1,New Crown English Series 1
ride,乗る,動,ride a unicycle,LESSON 2,PART 1,39,es_word,JHS,1,New Crown English Series 1
